customerID,gender,Partner,SeniorCitizen,PhoneService,PaymentMethod,MonthlyCharges,Churn
2519-ERQOJ,Male,No,1,No,Electronic check,54.6,No
5876-QMYLD,Female,Yes,0,Yes,Mailed check,20.05,No
2277-AXSDC,Female,No,0,Yes,Bank transfer (automatic),19.75,No
9442-JTWDL,Female,No,0,Yes,Credit card (automatic),20.05,No
0979-PHULV,Male,Yes,0,Yes,Credit card (automatic),99.45,Yes
3067-SVMTC,Female,Yes,0,Yes,Bank transfer (automatic),55.9,No
5495-GPSRW,Male,No,0,Yes,Mailed check,19.7,No
7606-BPHHN,Male,No,0,Yes,Credit card (automatic),19.8,No
4742-DRORA,Male,Yes,0,Yes,Bank transfer (automatic),95.4,No
0111-KLBQG,Male,Yes,1,Yes,Mailed check,93.95,No
4800-VHZKI,Female,No,0,Yes,Mailed check,19.9,Yes
7989-CHGTL,Male,No,0,Yes,Mailed check,19.6,Yes
0334-GDDSO,Male,No,1,Yes,Electronic check,81.35,Yes
4163-NCJAK,Female,Yes,0,Yes,Bank transfer (automatic),24.45,No
5233-AOZUF,Female,Yes,0,Yes,Electronic check,74.95,No
5973-EJGDP,Male,No,0,Yes,Electronic check,87.35,No
1996-DBMUS,Female,Yes,1,Yes,Bank transfer (automatic),70.65,No
7916-VCCPB,Female,Yes,0,Yes,Bank transfer (automatic),73.25,No
4686-GEFRM,Male,Yes,0,Yes,Bank transfer (automatic),98.7,No
5249-QYHEX,Female,Yes,0,Yes,Mailed check,24.8,No
0578-SKVMF,Female,Yes,0,Yes,Electronic check,83.3,Yes
5564-NEMQO,Female,No,1,Yes,Bank transfer (automatic),75.3,Yes
2233-FAGXV,Female,Yes,0,Yes,Mailed check,24.3,No
5605-IYGFG,Female,No,0,Yes,Bank transfer (automatic),69.85,No
7663-ZTEGJ,Male,No,0,Yes,Credit card (automatic),100.55,No
3935-TBRZZ,Male,Yes,0,Yes,Mailed check,25.7,No
8111-BKVDS,Female,No,0,No,Bank transfer (automatic),40.7,No
2055-SIFSS,Female,Yes,1,Yes,Bank transfer (automatic),51.65,No
2806-MLNTI,Male,Yes,1,Yes,Bank transfer (automatic),105.1,No
8734-DKSTZ,Female,Yes,0,Yes,Electronic check,85.95,No
4360-PNRQB,Male,No,0,Yes,Bank transfer (automatic),75.6,No
6152-ONASV,Female,Yes,0,Yes,Bank transfer (automatic),58.25,No
9063-ZGTUY,Female,Yes,0,Yes,Mailed check,19.4,Yes
7781-HVGMK,Female,Yes,0,No,Credit card (automatic),65.2,No
2181-UAESM,Male,No,0,Yes,Electronic check,53.45,No
2957-LOLHO,Male,No,0,Yes,Bank transfer (automatic),45.4,Yes
6048-NJXHX,Male,Yes,0,Yes,Electronic check,19.75,No
2320-SLKMB,Female,No,0,No,Credit card (automatic),44.45,No
4980-URKXC,Male,Yes,0,Yes,Bank transfer (automatic),20.85,No
4376-KFVRS,Male,Yes,0,Yes,Credit card (automatic),114.05,No
5886-VLQVU,Male,Yes,0,Yes,Bank transfer (automatic),89.85,No
3577-AMVUX,Male,No,0,Yes,Mailed check,55.05,No
0771-WLCLA,Female,Yes,0,Yes,Electronic check,112.95,No
5628-RKIFK,Female,No,1,Yes,Credit card (automatic),101.55,No
0206-TBWLC,Female,Yes,0,Yes,Mailed check,114.65,No
2937-FTHUR,Female,No,0,Yes,Electronic check,64.8,No
1910-FMXJM,Female,Yes,0,Yes,Electronic check,80.4,No
7752-XUSCI,Female,No,0,Yes,Electronic check,105.9,Yes
4110-PFEUZ,Female,No,0,Yes,Mailed check,69.55,Yes
0732-OCQOC,Female,Yes,0,Yes,Bank transfer (automatic),25.05,No
5168-MSWXT,Male,Yes,0,Yes,Electronic check,94.75,No
1090-ESELR,Male,Yes,0,Yes,Bank transfer (automatic),105.5,No
8592-PLTMQ,Female,No,0,Yes,Mailed check,24.7,No
5760-WRAHC,Female,No,1,Yes,Mailed check,69.75,No
8847-GEOOQ,Male,Yes,0,No,Bank transfer (automatic),60.2,No
0256-LTHVJ,Female,Yes,0,Yes,Electronic check,81.05,Yes
4785-FCIFB,Female,Yes,0,Yes,Mailed check,24.4,No
8313-NDOIA,Female,No,0,Yes,Electronic check,104.15,No
5149-CUZUJ,Male,Yes,0,Yes,Bank transfer (automatic),92.9,No
0942-KOWSM,Female,Yes,0,Yes,Bank transfer (automatic),80.8,No
4237-CLSMM,Male,Yes,0,Yes,Mailed check,20,No
1452-VOQCH,Male,No,0,Yes,Electronic check,75.1,No
4719-UMSIY,Male,No,0,Yes,Mailed check,19.65,No
6614-VBEGU,Female,Yes,0,Yes,Bank transfer (automatic),69.45,No
0880-TKATG,Male,Yes,0,Yes,Electronic check,101.15,Yes
3811-VBYBZ,Male,No,0,Yes,Electronic check,99.8,Yes
1480-BKXGA,Male,Yes,1,Yes,Bank transfer (automatic),116.05,No
2996-XAUVF,Male,No,0,No,Mailed check,40.05,No
9076-AXYIK,Male,Yes,1,Yes,Electronic check,102.1,No
5968-XQIVE,Male,Yes,0,Yes,Electronic check,89.7,No
8896-RAZCR,Female,No,0,Yes,Mailed check,19.9,No
4640-UHDOS,Female,Yes,0,Yes,Electronic check,55.95,Yes
4933-IKULF,Female,No,1,Yes,Mailed check,20.65,No
3583-EKAPL,Male,No,0,Yes,Electronic check,55,Yes
1304-BCCFO,Male,Yes,0,Yes,Mailed check,70.05,No
4104-PVRPS,Male,Yes,0,Yes,Mailed check,53.6,No
9399-APLBT,Female,Yes,0,Yes,Electronic check,74.7,Yes
2359-KMGLI,Male,No,0,Yes,Electronic check,80.25,Yes
3780-DDGSE,Male,Yes,1,Yes,Electronic check,76.05,No
4431-EDMIQ,Female,Yes,0,Yes,Electronic check,75.7,No
0306-JAELE,Male,No,0,Yes,Electronic check,96.1,Yes
6227-HWPWX,Female,No,0,Yes,Bank transfer (automatic),69,Yes
0486-LGCCH,Male,Yes,0,Yes,Mailed check,19.65,No
0447-BEMNG,Female,Yes,0,No,Bank transfer (automatic),45.3,Yes
4612-SSVHJ,Female,No,1,Yes,Electronic check,81.45,No
5168-MQQCA,Female,Yes,0,Yes,Bank transfer (automatic),108.5,No
5949-XIKAE,Female,Yes,0,Yes,Electronic check,83.55,Yes
7971-HLVXI,Male,Yes,0,Yes,Credit card (automatic),84.5,No
9094-AZPHK,Female,No,0,Yes,Electronic check,100.15,No
3649-JPUGY,Male,No,0,Yes,Bank transfer (automatic),88.6,No
4472-LVYGI,Female,Yes,0,No,Bank transfer (automatic),52.55,No
8372-JUXUI,Male,No,0,Yes,Electronic check,74.35,Yes
3552-CTCYF,Male,Yes,0,Yes,Bank transfer (automatic),104.8,No
6778-YSNIH,Female,No,0,Yes,Electronic check,59,No
0388-EOPEX,Female,Yes,0,Yes,Electronic check,74.4,Yes
5756-OZRIO,Male,Yes,1,Yes,Bank transfer (automatic),64.05,No
6579-JPICP,Male,No,0,Yes,Mailed check,20.4,No
8205-OTCHB,Male,No,0,No,Bank transfer (automatic),43.75,Yes
4134-BSXLX,Male,Yes,0,Yes,Mailed check,60.9,No
0505-SPOOW,Female,Yes,0,Yes,Bank transfer (automatic),19.8,No
6235-VDHOM,Female,No,1,No,Electronic check,28.45,Yes
7783-YKGDV,Female,No,0,Yes,Bank transfer (automatic),99.7,Yes
4374-YMUSQ,Male,No,0,Yes,Credit card (automatic),116.25,No
4513-CXYIX,Female,Yes,1,Yes,Credit card (automatic),80.7,No
3957-HHLMR,Female,Yes,0,Yes,Bank transfer (automatic),65.2,No
7803-XOCCZ,Female,Yes,0,Yes,Bank transfer (automatic),84.05,No
5736-YEJAX,Male,No,0,Yes,Credit card (automatic),79.45,No
5609-CEBID,Female,No,1,Yes,Electronic check,94.1,Yes
8981-FJGLA,Male,No,0,Yes,Mailed check,78,No
7218-HKQFK,Male,Yes,0,Yes,Electronic check,94.2,Yes
4636-QRJKY,Female,Yes,0,Yes,Electronic check,80.5,Yes
1135-LMECX,Female,No,0,Yes,Mailed check,19.85,No
4332-MUOEZ,Male,Yes,1,Yes,Credit card (automatic),94.3,No
8535-SFUTN,Male,No,0,Yes,Electronic check,106.45,No
5956-VKDTT,Female,Yes,1,Yes,Electronic check,74.35,Yes
8677-HDZEE,Female,No,0,Yes,Bank transfer (automatic),105.45,No
2475-MROZF,Male,No,0,Yes,Credit card (automatic),95,No
9412-GHEEC,Male,No,0,Yes,Bank transfer (automatic),104.8,Yes
3482-ABPKK,Female,No,0,Yes,Mailed check,54.3,No
6705-LXORM,Female,Yes,1,Yes,Electronic check,70.05,No
0257-ZESQC,Female,Yes,1,Yes,Bank transfer (automatic),75.2,Yes
7531-GQHME,Male,No,0,Yes,Credit card (automatic),20.05,No
5174-ITUMV,Male,Yes,0,Yes,Electronic check,105.4,No
4109-CYRBD,Male,Yes,1,Yes,Electronic check,51.6,No
0913-XWSCN,Male,Yes,0,Yes,Bank transfer (automatic),85.5,No
6825-UYPFK,Female,No,0,Yes,Bank transfer (automatic),75.6,Yes
8397-MVTAZ,Male,Yes,0,Yes,Electronic check,100.05,Yes
0750-EBAIU,Male,No,0,Yes,Electronic check,91.25,No
8606-CIQUL,Male,Yes,1,Yes,Credit card (automatic),115.75,No
3571-DPYUH,Male,Yes,0,Yes,Credit card (automatic),94.7,No
7601-GNDYK,Male,Yes,0,Yes,Mailed check,19.6,No
0356-OBMAC,Female,No,1,Yes,Bank transfer (automatic),99.9,No
8067-NIOYM,Female,Yes,0,Yes,Credit card (automatic),21.1,No
1403-GYAFU,Male,Yes,0,Yes,Credit card (automatic),20.05,No
4234-XTNEA,Male,No,0,Yes,Electronic check,79.95,No
1297-VQDRP,Male,Yes,1,Yes,Credit card (automatic),107.15,No
9282-IZGQK,Female,No,0,Yes,Electronic check,85,Yes
5348-CAGXB,Male,No,0,Yes,Electronic check,89.55,No
0621-HJWXJ,Female,Yes,0,Yes,Bank transfer (automatic),81.55,No
5844-QVTAT,Female,Yes,0,Yes,Mailed check,58.45,No
8905-IAZPF,Female,Yes,0,Yes,Credit card (automatic),95.65,No
5394-MEITZ,Female,Yes,0,Yes,Bank transfer (automatic),80.6,No
6859-QNXIQ,Female,Yes,0,Yes,Bank transfer (automatic),113.1,No
2782-LFZVW,Female,No,0,Yes,Mailed check,58.95,No
2866-IKBTM,Female,No,0,Yes,Mailed check,19.55,No
1342-JPNKI,Male,No,0,Yes,Bank transfer (automatic),86.05,Yes
2817-NTQDO,Male,No,0,No,Credit card (automatic),45.55,Yes
7129-AZJDE,Male,Yes,0,Yes,Bank transfer (automatic),78.95,No
6986-IJDHX,Male,Yes,0,Yes,Mailed check,86.3,Yes
2560-PPCHE,Female,No,0,Yes,Bank transfer (automatic),105.05,No
4676-MQUEA,Male,Yes,1,Yes,Bank transfer (automatic),101.9,No
8138-EALND,Male,No,0,Yes,Mailed check,19.75,No
3580-HYCSP,Male,Yes,0,Yes,Bank transfer (automatic),110.3,No
1352-HNSAW,Female,Yes,0,Yes,Bank transfer (automatic),115.6,No
2075-PUEPR,Male,Yes,0,Yes,Bank transfer (automatic),19.35,No
1982-FEBTD,Female,Yes,0,Yes,Credit card (automatic),25.6,No
5301-GAUUY,Male,No,0,Yes,Bank transfer (automatic),80.35,Yes
5791-KAJFD,Female,Yes,0,Yes,Bank transfer (automatic),68.75,No
2654-VBVPB,Female,No,0,Yes,Bank transfer (automatic),19.9,No
1154-HYWWO,Male,No,0,Yes,Mailed check,70.6,No
2501-XWWTZ,Male,No,0,Yes,Electronic check,70.2,No
3716-UVSPD,Male,No,0,Yes,Electronic check,49.3,No
6815-ABQFQ,Male,Yes,0,Yes,Electronic check,107.25,No
7343-EOBEU,Male,Yes,0,Yes,Mailed check,23.6,No
3701-SFMUH,Male,Yes,0,Yes,Credit card (automatic),69.7,No
6103-LIANB,Male,Yes,0,Yes,Credit card (automatic),99.5,No
7319-VENRZ,Male,No,0,Yes,Bank transfer (automatic),64.3,No
5846-NEQVZ,Male,Yes,0,Yes,Credit card (automatic),70.85,No
6967-QIQRV,Male,Yes,0,Yes,Electronic check,101.9,No
5781-RFZRP,Male,Yes,0,Yes,Credit card (automatic),73.5,No
0939-YAPAF,Female,No,0,Yes,Electronic check,100.25,Yes
0308-IVGOK,Female,No,0,No,Credit card (automatic),40.4,No
7293-LSCDV,Female,Yes,0,Yes,Credit card (automatic),19.25,No
7025-WCBNE,Male,No,1,Yes,Bank transfer (automatic),59.6,No
5756-JYOJT,Female,No,0,Yes,Credit card (automatic),64.9,No
4710-FDUIZ,Male,Yes,0,Yes,Credit card (automatic),100.3,Yes
6030-REHUX,Female,Yes,1,Yes,Electronic check,110.85,No
9548-LIGTA,Male,Yes,0,Yes,Mailed check,81.05,No
5150-LJNSR,Male,Yes,0,Yes,Bank transfer (automatic),98.05,No
8270-RKSAP,Male,No,0,Yes,Electronic check,70.5,No
6522-YRBXD,Male,Yes,1,Yes,Electronic check,94.55,No
2640-LYMOV,Male,No,0,Yes,Mailed check,19.65,No
1218-VKFPE,Female,Yes,0,Yes,Mailed check,19,Yes
3627-FHKBK,Female,No,0,Yes,Mailed check,75.3,Yes
2865-TCHJW,Female,No,1,Yes,Electronic check,89.2,Yes
1423-BMPBQ,Female,Yes,0,Yes,Mailed check,19,No
2393-DIVAI,Female,No,0,Yes,Mailed check,20,No
5192-EBGOV,Female,No,1,Yes,Electronic check,85.7,Yes
4568-KNYWR,Male,No,0,Yes,Credit card (automatic),63.25,No
8752-IMQOS,Male,Yes,0,Yes,Mailed check,20.1,No
0742-LAFQK,Male,Yes,0,Yes,Electronic check,99.15,No
0795-LAFGP,Male,Yes,0,Yes,Electronic check,90.4,No
0619-OLYUR,Male,Yes,0,Yes,Credit card (automatic),111.9,No
5512-IDZEI,Male,Yes,0,Yes,Electronic check,24.9,No
0459-SPZHJ,Male,Yes,0,Yes,Credit card (automatic),83.5,No
0215-BQKGS,Male,No,0,Yes,Credit card (automatic),84.3,No
9244-ZVAPM,Male,No,0,Yes,Mailed check,45.6,No
0719-SYFRB,Female,No,0,Yes,Mailed check,61.65,Yes
8208-EUMTE,Male,No,0,No,Mailed check,54.85,No
5172-MIGPM,Male,No,0,Yes,Mailed check,65.55,No
1710-RCXUS,Male,Yes,0,Yes,Credit card (automatic),90.35,No
0374-FIUCA,Male,Yes,0,Yes,Credit card (automatic),20.4,No
5839-SUYVZ,Male,No,0,Yes,Credit card (automatic),74.55,No
5173-ZXXXL,Male,No,0,Yes,Mailed check,19.95,No
1096-ADRUX,Female,Yes,0,Yes,Bank transfer (automatic),74.25,No
2001-MCUUW,Male,No,0,Yes,Electronic check,108.65,No
2731-GJRDG,Female,No,0,Yes,Bank transfer (automatic),109.55,No
4723-BEGSG,Male,Yes,0,Yes,Credit card (automatic),86.65,No
6516-NKQBO,Male,Yes,0,Yes,Credit card (automatic),81,No
8672-OAUPW,Male,No,0,Yes,Credit card (automatic),47.85,No
8207-DMRVL,Male,Yes,0,Yes,Bank transfer (automatic),114.55,No
3419-SNJJD,Female,Yes,1,Yes,Bank transfer (automatic),105.25,Yes
6543-CPZMK,Male,Yes,0,No,Electronic check,29.95,Yes
4765-OXPPD,Female,Yes,0,Yes,Mailed check,65,Yes
2804-ETQDK,Male,No,0,Yes,Mailed check,20.55,No
6689-VRRTK,Female,No,1,Yes,Credit card (automatic),109.8,No
7138-GIRSH,Male,No,0,Yes,Bank transfer (automatic),69.5,No
9396-ZSFLL,Female,No,0,Yes,Mailed check,48.85,No
6464-KEXXH,Male,No,0,No,Credit card (automatic),25.25,No
7134-MJPDY,Female,No,1,Yes,Credit card (automatic),102.85,No
5240-CAOYT,Female,No,0,Yes,Bank transfer (automatic),87.55,No
4059-IIEBK,Female,No,0,Yes,Bank transfer (automatic),78.55,No
4881-JVQOD,Male,Yes,1,No,Bank transfer (automatic),34.55,No
0516-UXRMT,Female,No,0,Yes,Electronic check,92.05,No
4851-BQDNX,Male,Yes,0,Yes,Electronic check,85.05,No
5148-HKFIR,Female,No,0,Yes,Mailed check,19.7,No
1009-IRMNA,Female,No,0,Yes,Bank transfer (automatic),20,Yes
3003-CMDUU,Female,Yes,0,Yes,Electronic check,95.15,No
5016-IBERQ,Male,Yes,0,Yes,Electronic check,84.25,No
6797-UCJHZ,Female,Yes,1,Yes,Credit card (automatic),104.6,No
2469-DTSGX,Female,No,1,Yes,Electronic check,111.65,No
4554-YGZIH,Male,Yes,1,Yes,Credit card (automatic),90.05,Yes
5099-BAILX,Male,Yes,1,Yes,Bank transfer (automatic),110.75,Yes
9931-KGHOA,Female,Yes,0,Yes,Bank transfer (automatic),55,No
1775-KWJKQ,Male,Yes,0,Yes,Credit card (automatic),89.85,No
7665-VIGUD,Male,No,0,Yes,Mailed check,20.35,No
9411-TPQQV,Female,No,0,No,Bank transfer (automatic),54.55,No
7207-RMRDB,Female,Yes,0,Yes,Electronic check,105.5,Yes
7954-MLBUN,Male,No,0,Yes,Bank transfer (automatic),99.45,No
2077-DDHJK,Female,Yes,0,Yes,Credit card (automatic),70.9,No
4913-EHYUI,Male,Yes,1,Yes,Bank transfer (automatic),104.55,Yes
0195-IESCP,Male,Yes,0,Yes,Electronic check,85.25,Yes
9574-BOSMD,Male,Yes,0,Yes,Bank transfer (automatic),25.4,No
4580-TMHJU,Female,Yes,0,Yes,Electronic check,56.15,Yes
0970-ETWGE,Male,No,0,Yes,Electronic check,89.55,Yes
4908-XAXAY,Female,No,1,Yes,Bank transfer (automatic),89.85,No
8404-VLQFB,Female,Yes,0,Yes,Electronic check,25.25,No
1626-ERCMM,Male,Yes,1,Yes,Electronic check,94.55,Yes
0887-HJGAR,Male,No,0,Yes,Mailed check,45.7,Yes
2391-IPLOP,Male,Yes,0,Yes,Electronic check,69.65,No
5644-PDMZC,Female,No,1,Yes,Electronic check,89.5,Yes
3509-GWQGF,Male,No,1,Yes,Credit card (automatic),70,No
9576-ANLXO,Female,No,0,Yes,Bank transfer (automatic),69.55,Yes
2024-BASKD,Female,No,0,Yes,Mailed check,74.6,Yes
5845-BZZIB,Male,Yes,0,Yes,Mailed check,20.1,No
1140-UKVZG,Female,No,0,Yes,Mailed check,24.8,No
4160-AMJTL,Female,No,1,Yes,Electronic check,19.65,Yes
5183-SNMJQ,Male,No,0,Yes,Credit card (automatic),95.1,No
8100-PNJMH,Male,Yes,0,Yes,Credit card (automatic),88.85,No
7838-LAZFO,Male,Yes,0,Yes,Bank transfer (automatic),78.8,No
4464-JCOLN,Male,Yes,0,Yes,Mailed check,19.85,Yes
2085-JVGAD,Male,Yes,0,Yes,Bank transfer (automatic),20.35,No
5650-VDUDS,Female,No,0,No,Mailed check,24.25,Yes
8095-WANWK,Female,No,0,Yes,Mailed check,45.25,No
3030-ZKIWL,Male,No,0,Yes,Mailed check,20.05,No
9565-FLVCG,Male,Yes,0,Yes,Mailed check,69.55,No
8755-OGKNA,Female,Yes,0,Yes,Bank transfer (automatic),19.5,No
2800-VEQXM,Female,No,0,Yes,Mailed check,74.75,No
7538-GWHML,Female,No,0,Yes,Electronic check,69.65,Yes
5533-RJFTJ,Male,No,0,No,Bank transfer (automatic),30.2,No
3859-CVCET,Female,No,0,Yes,Mailed check,45.65,Yes
0214-JHPFW,Female,Yes,0,No,Bank transfer (automatic),57.8,No
5642-MHDQT,Female,Yes,0,Yes,Bank transfer (automatic),19.85,No
3088-FVYWK,Male,Yes,0,Yes,Credit card (automatic),25.55,No
3276-HDUEG,Female,No,0,Yes,Mailed check,75.05,Yes
9092-GDZKO,Male,No,0,Yes,Credit card (automatic),24.85,No
0823-HSCDJ,Male,No,1,No,Electronic check,49.15,Yes
3729-OWRVL,Male,No,1,Yes,Electronic check,110.35,No
2324-AALNO,Female,No,0,Yes,Bank transfer (automatic),24.55,No
0822-GAVAP,Female,No,0,No,Electronic check,34.7,Yes
5760-IFJOZ,Male,No,0,Yes,Mailed check,107.95,No
2826-UWHIS,Male,Yes,0,Yes,Bank transfer (automatic),81.4,No
1448-PWKYE,Male,Yes,0,Yes,Electronic check,80,Yes
7501-IWUNG,Female,Yes,0,Yes,Bank transfer (automatic),73.8,No
4957-TREIR,Male,No,0,Yes,Credit card (automatic),64.4,No
7251-LJBQN,Female,No,1,Yes,Credit card (automatic),103.75,No
8040-MNRTF,Female,No,0,Yes,Mailed check,71.1,No
1536-HBSWP,Female,No,0,Yes,Electronic check,49.9,No
5313-FPXWG,Male,No,0,Yes,Bank transfer (automatic),24.6,No
0067-DKWBL,Male,No,1,Yes,Electronic check,49.25,Yes
0946-FKYTX,Male,No,0,No,Mailed check,30.1,No
5076-YVXCM,Male,No,0,Yes,Bank transfer (automatic),83.4,No
8262-COGGB,Male,No,0,Yes,Mailed check,20.45,No
6663-JOCQO,Male,Yes,0,Yes,Bank transfer (automatic),75.25,No
9620-QJREV,Male,No,0,Yes,Credit card (automatic),20.55,No
2276-YDAVZ,Female,No,0,Yes,Credit card (automatic),75.1,Yes
2682-KEVRP,Female,No,1,Yes,Mailed check,20.05,No
2480-JZOSN,Female,Yes,0,Yes,Mailed check,20.65,No
0078-XZMHT,Male,Yes,0,Yes,Bank transfer (automatic),85.15,No
5896-NPFWW,Male,Yes,0,Yes,Electronic check,50.15,Yes
9978-HYCIN,Male,Yes,1,Yes,Bank transfer (automatic),84.95,No
8338-QIUNR,Male,Yes,0,Yes,Credit card (automatic),66.5,No
1525-LNLOJ,Male,Yes,0,Yes,Bank transfer (automatic),63.3,No
9450-TRJUU,Male,No,0,Yes,Electronic check,83.15,No
1766-GKNMI,Male,No,0,Yes,Electronic check,84.9,No
6942-LBFDP,Female,No,0,Yes,Mailed check,20.55,No
1456-TWCGB,Male,No,0,Yes,Mailed check,49.25,No
7133-VBDCG,Female,No,0,Yes,Bank transfer (automatic),79.85,Yes
7596-ZYWBB,Female,No,0,Yes,Mailed check,59.6,No
8329-UTMVM,Male,No,1,Yes,Bank transfer (automatic),104.65,No
3014-WJKSM,Male,Yes,0,Yes,Credit card (automatic),75.3,No
3347-YJZZE,Male,Yes,0,Yes,Credit card (automatic),80.1,No
1029-QFBEN,Male,No,0,Yes,Mailed check,19.55,Yes
7929-DMBCV,Female,Yes,0,Yes,Mailed check,81,No
9661-JALZV,Female,No,0,Yes,Credit card (automatic),24.7,No
5433-KYGHE,Female,No,0,Yes,Mailed check,86,No
4312-KFRXN,Male,Yes,0,Yes,Mailed check,25.4,No
5575-TPIZQ,Male,No,0,Yes,Credit card (automatic),89.15,No
0114-IGABW,Female,Yes,0,No,Bank transfer (automatic),58.25,No
9944-AEXBM,Male,No,0,Yes,Bank transfer (automatic),85.65,No
1853-ARAAQ,Female,No,0,No,Credit card (automatic),50.35,No
6952-OMNWB,Male,Yes,1,Yes,Credit card (automatic),80.35,No
4697-LUPSU,Male,Yes,0,Yes,Mailed check,20.2,No
8434-VGEQQ,Male,Yes,0,Yes,Credit card (automatic),20.55,No
4952-YSOGZ,Female,Yes,0,Yes,Electronic check,85.95,Yes
1589-AGTLK,Male,No,0,Yes,Electronic check,45.35,Yes
5244-IRFIH,Male,Yes,1,Yes,Electronic check,94.5,Yes
6549-YMFAW,Male,Yes,1,Yes,Mailed check,21.25,No
4950-HKQTE,Female,No,0,Yes,Mailed check,26.25,No
6786-OBWQR,Female,Yes,0,Yes,Electronic check,80.85,No
2684-EIWEO,Female,No,1,Yes,Credit card (automatic),91.7,Yes
2753-JMMCV,Male,No,0,Yes,Credit card (automatic),74.2,No
6439-GTPCA,Female,No,0,Yes,Electronic check,87.25,Yes
6621-YOBKI,Male,No,0,Yes,Mailed check,20.35,No
1216-JWVUX,Male,Yes,0,Yes,Electronic check,75.5,No
7564-GHCVB,Female,Yes,0,Yes,Bank transfer (automatic),79.05,No
1173-NOEYG,Female,Yes,0,Yes,Bank transfer (automatic),90.15,No
7595-EHCDL,Male,Yes,0,No,Credit card (automatic),50.6,No
6647-ZEDXT,Female,No,0,Yes,Credit card (automatic),110.45,No
2521-NPUZR,Male,Yes,0,Yes,Credit card (automatic),101,No
1307-TVUFB,Male,No,1,Yes,Bank transfer (automatic),79.35,No
7503-MIOGA,Female,Yes,1,Yes,Bank transfer (automatic),89.85,No
4381-MHQDC,Female,No,0,Yes,Mailed check,65,No
6923-JHPMP,Female,No,0,Yes,Electronic check,80.45,No
5138-WVKYJ,Male,No,0,Yes,Electronic check,98.55,Yes
4018-PPNDW,Female,Yes,0,Yes,Mailed check,24.1,No
1635-FJFCC,Female,No,0,Yes,Credit card (automatic),44.05,No
2499-AJYUA,Female,Yes,1,Yes,Credit card (automatic),110.8,No
6919-ELBGL,Male,Yes,1,Yes,Bank transfer (automatic),114.95,No
3966-HRMZA,Female,No,1,Yes,Mailed check,75.05,No
6425-JWTDV,Male,Yes,0,Yes,Mailed check,19.25,No
8405-IGQFX,Female,No,0,Yes,Credit card (automatic),90.05,No
8224-IVVPA,Female,No,0,Yes,Mailed check,56.7,No
9477-LGWQI,Male,Yes,0,Yes,Credit card (automatic),80.15,No
1410-RSCMR,Male,Yes,0,Yes,Credit card (automatic),71.35,No
3115-CZMZD,Male,No,0,Yes,Mailed check,20.25,No
0139-IVFJG,Female,Yes,0,Yes,Electronic check,90.35,No
6683-VLCTZ,Male,No,1,Yes,Electronic check,98.55,Yes
5730-DBDSI,Male,No,0,Yes,Bank transfer (automatic),19.7,No
0030-FNXPP,Female,No,0,Yes,Mailed check,19.85,No
2189-WWOEW,Female,No,0,Yes,Bank transfer (automatic),85.9,Yes
5684-FJVYR,Female,Yes,0,Yes,Bank transfer (automatic),90.35,No
4013-GUXND,Male,No,0,Yes,Mailed check,20.8,No
1894-IGFSG,Female,No,0,Yes,Electronic check,89.25,Yes
7379-POKDZ,Male,Yes,0,Yes,Electronic check,70.3,Yes
1266-NZYUI,Female,Yes,0,Yes,Bank transfer (automatic),66.85,No
7969-FFOWG,Male,Yes,0,Yes,Mailed check,19.9,No
4718-DHSMV,Female,No,0,No,Mailed check,35.8,No
5175-WLYXL,Male,No,0,Yes,Mailed check,78.85,No
7817-OMJNA,Male,No,0,Yes,Bank transfer (automatic),20.4,No
8728-SKJLR,Male,No,0,Yes,Electronic check,74.25,No
3137-NYQQI,Male,Yes,0,Yes,Mailed check,64.8,No
7706-DZNKK,Male,No,0,Yes,Credit card (automatic),20.45,No
0236-HFWSV,Male,No,0,Yes,Electronic check,93.35,Yes
3900-AQPHZ,Female,No,0,Yes,Mailed check,19.9,Yes
5842-POCOP,Female,Yes,0,Yes,Mailed check,88.9,Yes
2037-XJFUP,Male,Yes,0,Yes,Electronic check,95.8,Yes
8823-RLPWL,Female,Yes,0,Yes,Credit card (automatic),110.65,No
9505-SQFSW,Female,Yes,0,No,Mailed check,40.3,No
7314-OXENN,Male,No,0,Yes,Electronic check,82,Yes
3758-CKOQL,Female,Yes,0,Yes,Credit card (automatic),107,No
0322-CHQRU,Male,No,0,Yes,Electronic check,45.35,Yes
5676-CFLYY,Male,Yes,0,Yes,Credit card (automatic),73.35,No
7521-AFHAB,Female,Yes,0,Yes,Mailed check,44.8,No
0285-INHLN,Male,Yes,0,Yes,Credit card (automatic),54.75,No
4678-DVQEO,Female,No,0,Yes,Electronic check,52.2,Yes
5125-CNDSP,Male,No,0,No,Bank transfer (automatic),40.6,No
0691-IFBQW,Female,No,1,Yes,Electronic check,110,Yes
4992-LTJNE,Male,Yes,0,Yes,Bank transfer (automatic),55.3,No
2202-OUTMO,Female,Yes,0,Yes,Bank transfer (automatic),60.85,No
0810-BDHAW,Female,Yes,0,Yes,Electronic check,78.4,No
0229-LFJAF,Male,No,0,Yes,Bank transfer (automatic),69.65,No
7131-ZQZNK,Female,Yes,0,No,Credit card (automatic),59.85,No
3442-ZHHCC,Male,No,0,Yes,Credit card (automatic),76.9,No
5726-CVNYA,Female,Yes,0,Yes,Mailed check,19.85,No
